datetime,tempmax,tempmin,temp,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,solarenergy,precipitation,month_sin,month_cos,season_sin,season_cos,winddir_sin,winddir_cos,orographic_precipitation_potential,valley_temperature_inversion_index,urban_heat_island_effect_refined,season
2021-08-16,82.3,70.1,75.4,69.9,83.9,10.3,214.0,1012.8,87.4,15.5,0.0,-0.87,-0.5,-0.59,-0.81,-0.56,-0.83,-483.24,0.01,5.64,Monsoon
2021-08-17,80.5,70.8,74.3,70.7,88.9,6.9,180.3,1013.4,83.7,17.0,18.8,-0.87,-0.5,-0.59,-0.81,-0.01,-1.0,-3.21,0.01,3.78,Monsoon
2021-08-18,80.5,69.7,74.1,70.8,90.2,8.1,210.6,1011.9,88.0,14.0,4.8,-0.87,-0.5,-0.59,-0.81,-0.51,-0.86,-371.92,0.01,3.43,Monsoon
2021-08-19,80.5,67.9,73.6,70.0,89.0,10.3,197.4,1011.5,88.0,8.4,18.3,-0.87,-0.5,-0.59,-0.81,-0.3,-0.95,-274.13,0.01,3.73,Monsoon
2021-08-20,78.7,69.7,73.4,69.9,89.3,12.8,183.9,1014.3,88.0,12.2,0.0,-0.87,-0.5,-0.59,-0.81,-0.07,-1.0,-77.74,0.01,3.63,Monsoon
2021-08-21,78.7,69.7,73.6,70.0,89.0,10.3,219.6,1016.3,88.0,9.1,0.0,-0.87,-0.5,-0.59,-0.81,-0.64,-0.77,-584.33,0.01,3.74,Monsoon
2021-08-22,80.5,69.2,73.8,70.1,88.9,9.2,265.2,1013.8,89.0,10.4,0.0,-0.87,-0.5,-0.59,-0.81,-1.0,-0.08,-815.01,0.01,3.82,Monsoon
2021-08-23,75.1,67.9,71.3,70.2,96.6,8.1,217.5,1012.2,88.0,9.4,24.9,-0.87,-0.5,-0.59,-0.81,-0.61,-0.79,-476.33,0.0,1.23,Monsoon
2021-08-24,78.7,68.6,72.7,70.1,91.9,8.1,240.6,1010.4,85.3,8.5,5.6,-0.87,-0.5,-0.59,-0.81,-0.87,-0.49,-648.52,0.01,2.76,Monsoon
2021-08-25,80.5,68.3,73.5,70.7,91.7,8.1,245.6,1008.0,89.0,5.7,1.5,-0.87,-0.5,-0.59,-0.81,-0.91,-0.41,-676.43,0.01,2.92,Monsoon
2021-08-26,76.9,69.7,73.2,70.9,92.7,9.2,131.2,1007.7,88.0,3.8,1.3,-0.87,-0.5,-0.59,-0.81,0.75,-0.66,641.69,0.0,2.43,Monsoon
2021-08-27,73.3,66.1,70.2,68.3,94.2,4.7,139.6,1011.7,88.5,3.4,41.4,-0.87,-0.5,-0.59,-0.81,0.65,-0.76,286.95,0.0,2.03,Monsoon
2021-08-28,76.9,67.9,70.6,69.3,96.1,12.8,215.1,1011.3,90.0,9.4,13.7,-0.87,-0.5,-0.59,-0.81,-0.58,-0.82,-707.3,0.0,1.41,Monsoon
2021-08-29,69.7,66.1,68.6,68.2,98.6,8.1,94.1,1013.0,88.5,2.7,25.1,-0.87,-0.5,-0.59,-0.81,1.0,-0.07,796.62,0.0,0.53,Monsoon
2021-08-30,82.3,67.9,71.5,69.1,92.9,5.8,212.2,1015.8,89.5,8.6,7.9,-0.87,-0.5,-0.59,-0.81,-0.53,-0.85,-287.12,0.0,2.52,Monsoon
2021-08-31,82.3,67.9,73.2,69.2,88.5,8.1,150.5,1017.1,78.5,11.7,23.9,-0.87,-0.5,-0.59,-0.81,0.49,-0.87,352.99,0.01,4.23,Monsoon
2021-09-01,84.1,67.9,74.5,69.8,86.1,11.4,254.0,1015.6,69.5,17.4,0.1,-1.0,-0.0,-0.59,-0.81,-0.96,-0.28,-943.52,0.01,5.02,Monsoon
2021-09-02,84.1,67.9,74.0,69.5,86.8,10.3,232.3,1014.1,85.4,15.4,3.8,-1.0,-0.0,-0.59,-0.81,-0.79,-0.61,-707.39,0.01,4.66,Monsoon
2021-09-03,78.7,69.7,72.6,69.3,89.9,9.2,249.4,1013.2,70.6,8.7,5.6,-1.0,-0.0,-0.59,-0.81,-0.94,-0.35,-774.2,0.01,3.61,Monsoon
2021-09-04,82.3,67.7,75.0,68.7,82.3,10.3,266.9,1011.6,54.8,16.5,0.0,-1.0,-0.0,-0.59,-0.81,-1.0,-0.05,-846.45,0.01,6.76,Monsoon
2021-09-05,84.1,69.7,76.5,70.3,82.9,10.3,254.2,1012.2,64.3,17.1,11.7,-1.0,-0.0,-0.59,-0.81,-0.96,-0.27,-821.61,0.01,6.57,Monsoon
2021-09-06,84.1,66.1,72.6,69.5,90.9,11.4,199.5,1015.4,87.9,13.4,121.7,-1.0,-0.0,-0.59,-0.81,-0.33,-0.94,-345.91,0.01,3.24,Monsoon
2021-09-07,83.9,67.9,73.4,70.3,91.0,10.3,45.3,1016.5,87.7,8.6,12.2,-1.0,-0.0,-0.59,-0.81,0.71,0.7,666.23,0.01,3.24,Monsoon
2021-09-08,82.3,67.7,72.7,69.0,89.2,8.1,171.8,1015.4,79.0,10.9,35.1,-1.0,-0.0,-0.59,-0.81,0.14,-0.99,103.05,0.01,3.93,Monsoon
2021-09-09,76.9,67.9,71.1,69.1,93.8,4.7,115.5,1014.5,84.8,10.5,0.0,-1.0,-0.0,-0.59,-0.81,0.9,-0.43,397.91,0.0,2.17,Monsoon
2021-09-10,82.3,67.9,73.1,69.2,88.1,11.4,148.2,1014.8,71.7,16.7,0.0,-1.0,-0.0,-0.59,-0.81,0.53,-0.85,529.24,0.01,4.2,Monsoon
2021-09-11,85.9,67.9,75.0,69.2,84.0,11.4,188.1,1014.3,80.1,17.1,0.0,-1.0,-0.0,-0.59,-0.81,-0.14,-0.99,-134.93,0.01,6.01,Monsoon
2021-09-12,85.9,69.7,75.6,69.2,82.2,12.8,209.7,1011.3,64.8,17.7,0.5,-1.0,-0.0,-0.59,-0.81,-0.5,-0.87,-521.3,0.01,6.76,Monsoon
2021-09-13,82.3,67.9,73.5,69.0,87.2,11.4,72.8,1012.0,60.6,15.6,13.2,-1.0,-0.0,-0.59,-0.81,0.96,0.3,949.62,0.01,4.91,Monsoon
2021-09-14,84.1,69.2,74.4,68.8,83.7,10.3,124.6,1013.7,80.6,16.2,0.0,-1.0,-0.0,-0.59,-0.81,0.82,-0.57,709.63,0.01,5.81,Monsoon
2021-09-15,76.9,67.9,71.7,68.7,90.8,10.3,115.5,1015.9,88.0,2.9,0.0,-1.0,-0.0,-0.59,-0.81,0.9,-0.43,844.13,0.01,3.14,Monsoon
2021-09-16,82.3,67.9,71.9,68.7,90.3,4.7,130.2,1014.2,89.0,4.0,0.1,-1.0,-0.0,-0.95,0.31,0.76,-0.65,324.16,0.01,3.32,Autumn
2021-09-17,75.1,67.9,69.9,68.4,95.2,5.8,168.5,1013.5,88.0,7.6,0.61,-1.0,-0.0,-0.95,0.31,0.2,-0.98,110.08,0.0,1.63,Autumn
2021-09-18,82.3,65.4,72.5,67.9,86.9,9.2,232.5,1014.3,66.2,15.2,0.3,-1.0,-0.0,-0.95,0.31,-0.79,-0.61,-634.27,0.01,4.95,Autumn
2021-09-19,84.1,67.9,74.6,69.0,84.0,11.4,255.4,1016.0,61.7,18.1,0.0,-1.0,-0.0,-0.95,0.31,-0.97,-0.25,-926.68,0.01,6.0,Autumn
2021-09-20,80.5,67.4,72.8,69.5,89.9,11.4,192.8,1015.5,89.3,11.7,0.5,-1.0,-0.0,-0.95,0.31,-0.22,-0.98,-227.06,0.01,3.42,Autumn
2021-09-21,82.3,67.9,73.1,67.8,85.0,10.3,213.5,1014.7,77.4,17.0,25.4,-1.0,-0.0,-0.95,0.31,-0.55,-0.83,-483.22,0.01,5.54,Autumn
2021-09-22,76.9,67.9,71.1,67.8,90.1,9.2,182.9,1014.5,86.4,12.4,19.6,-1.0,-0.0,-0.95,0.31,-0.05,-1.0,-41.94,0.01,3.45,Autumn
2021-09-23,80.5,66.1,72.4,68.0,86.8,10.3,170.5,1016.0,65.8,15.9,2.3,-1.0,-0.0,-0.95,0.31,0.17,-0.99,147.56,0.01,4.76,Autumn
2021-09-24,84.1,64.5,73.8,67.8,82.7,10.3,218.9,1016.2,75.6,18.6,0.0,-1.0,-0.0,-0.95,0.31,-0.63,-0.78,-534.91,0.01,6.26,Autumn
2021-09-25,80.5,67.9,72.9,68.0,85.4,12.8,31.7,1015.6,69.0,13.6,0.0,-1.0,-0.0,-0.95,0.31,0.53,0.85,574.4,0.01,5.23,Autumn
2021-09-26,84.1,65.6,71.6,67.0,86.7,5.8,88.6,1015.0,55.9,14.7,21.1,-1.0,-0.0,-0.95,0.31,1.0,0.02,502.71,0.01,5.06,Autumn
2021-09-27,82.3,66.1,71.5,67.8,89.2,13.9,182.6,1016.4,66.5,17.8,0.0,-1.0,-0.0,-0.95,0.31,-0.05,-1.0,-56.24,0.01,4.05,Autumn
2021-09-28,76.9,65.0,70.0,66.9,90.8,6.9,132.7,1017.6,83.6,12.1,15.5,-1.0,-0.0,-0.95,0.31,0.73,-0.68,460.44,0.01,3.28,Autumn
2021-09-29,80.5,65.4,71.5,66.8,86.0,10.3,192.6,1017.7,85.1,14.0,0.3,-1.0,-0.0,-0.95,0.31,-0.22,-0.98,-193.23,0.01,4.87,Autumn
2021-09-30,82.3,67.9,72.8,67.8,85.5,10.3,193.0,1018.2,84.8,11.7,0.0,-1.0,-0.0,-0.95,0.31,-0.22,-0.97,-198.1,0.01,5.17,Autumn
2021-10-01,80.5,67.9,72.3,67.5,85.8,11.4,185.8,1017.4,81.7,10.6,0.0,-0.87,0.5,-0.95,0.31,-0.1,-0.99,-98.85,0.01,5.0,Autumn
2021-10-02,78.7,67.9,71.2,65.9,84.6,12.8,137.3,1015.2,88.0,8.1,0.1,-0.87,0.5,-0.95,0.31,0.68,-0.73,734.37,0.01,5.44,Autumn
2021-10-03,78.7,66.1,71.0,66.7,87.1,13.9,216.5,1013.1,86.4,11.9,3.8,-0.87,0.5,-0.95,0.31,-0.59,-0.8,-720.15,0.01,4.45,Autumn
2021-10-04,80.5,67.2,72.0,67.0,85.4,9.2,150.9,1014.1,76.6,14.7,2.8,-0.87,0.5,-0.95,0.31,0.49,-0.87,382.1,0.01,5.25,Autumn
2021-10-05,80.5,66.1,72.0,66.9,85.3,10.3,267.4,1016.5,71.2,15.0,38.6,-0.87,0.5,-0.95,0.31,-1.0,-0.05,-877.69,0.01,5.4,Autumn
2021-10-06,78.7,67.9,72.6,67.4,84.6,10.3,220.2,1015.8,81.7,12.2,0.0,-0.87,0.5,-0.95,0.31,-0.65,-0.76,-562.44,0.01,5.4,Autumn
2021-10-07,80.5,67.9,72.8,67.1,83.2,9.2,290.5,1014.3,71.1,15.3,0.0,-0.87,0.5,-0.95,0.31,-0.94,0.35,-716.97,0.01,6.0,Autumn
2021-10-08,82.3,65.9,72.5,66.3,82.1,11.4,261.5,1013.3,59.2,13.8,0.0,-0.87,0.5,-0.95,0.31,-0.99,-0.15,-925.66,0.01,6.62,Autumn
2021-10-09,82.3,67.9,73.3,66.6,81.0,11.4,218.9,1013.7,63.8,18.1,0.0,-0.87,0.5,-0.95,0.31,-0.63,-0.78,-579.86,0.01,7.08,Autumn
2021-10-10,86.3,66.1,73.7,67.7,82.7,9.2,234.4,1014.4,54.8,16.2,0.0,-0.87,0.5,-0.95,0.31,-0.81,-0.58,-618.64,0.01,6.47,Autumn
2021-10-11,84.1,62.7,73.5,66.5,80.9,9.2,250.7,1014.4,31.4,17.8,0.0,-0.87,0.5,-0.95,0.31,-0.94,-0.33,-702.45,0.01,7.7,Autumn
2021-10-12,85.9,64.8,74.1,65.6,77.5,10.3,211.4,1014.3,32.0,18.8,0.0,-0.87,0.5,-0.95,0.31,-0.52,-0.85,-415.9,0.02,9.19,Autumn
2021-10-13,85.9,64.3,73.9,63.9,74.6,9.2,189.3,1014.7,29.7,18.5,0.0,-0.87,0.5,-0.95,0.31,-0.16,-0.99,-110.91,0.02,10.72,Autumn
2021-10-14,85.9,64.3,73.9,64.0,74.7,11.4,302.9,1014.8,25.0,18.1,0.0,-0.87,0.5,-0.95,0.31,-0.84,0.54,-715.0,0.02,10.66,Autumn
2021-10-15,85.9,64.3,73.9,64.9,76.3,10.3,269.2,1013.3,24.1,18.9,0.0,-0.87,0.5,-0.95,0.31,-1.0,-0.01,-785.81,0.02,9.77,Autumn
2021-10-16,84.1,66.1,74.3,66.9,79.7,9.2,222.8,1015.4,44.4,19.0,0.0,-0.87,0.5,-0.95,0.31,-0.68,-0.73,-498.19,0.01,7.97,Autumn
2021-10-17,80.5,66.1,71.4,65.9,84.2,8.1,140.7,1017.3,85.8,10.5,9.4,-0.87,0.5,-0.95,0.31,0.63,-0.77,431.98,0.01,5.66,Autumn
2021-10-18,75.1,67.9,69.8,68.1,94.4,5.8,183.4,1016.0,88.0,3.6,3.8,-0.87,0.5,-0.95,0.31,-0.06,-1.0,-32.47,0.0,1.84,Autumn
2021-10-19,71.5,66.1,67.9,66.0,93.8,10.3,95.6,1015.3,88.5,2.3,0.0,-0.87,0.5,-0.95,0.31,1.0,-0.1,961.53,0.0,2.03,Autumn
2021-10-20,75.1,64.3,68.7,66.0,91.2,6.9,194.7,1016.9,89.0,1.8,5.3,-0.87,0.5,-0.95,0.31,-0.25,-0.97,-159.68,0.01,2.83,Autumn
2021-10-21,76.9,60.7,68.4,61.9,81.2,11.4,257.8,1015.6,59.1,9.4,0.0,-0.87,0.5,-0.95,0.31,-0.98,-0.21,-904.77,0.01,6.92,Autumn
2021-10-22,73.3,60.7,66.7,61.7,84.7,8.1,232.4,1017.3,76.9,12.4,0.0,-0.87,0.5,-0.95,0.31,-0.79,-0.61,-543.57,0.01,5.25,Autumn
2021-10-23,76.9,64.3,67.8,62.6,84.2,13.9,206.3,1020.1,80.6,9.6,0.0,-0.87,0.5,-0.95,0.31,-0.44,-0.9,-518.56,0.01,5.41,Autumn
2021-10-24,76.9,60.7,67.1,60.3,80.0,15.0,201.4,1021.0,61.7,7.3,0.0,-0.87,0.5,-0.95,0.31,-0.36,-0.93,-437.85,0.01,7.2,Autumn
2021-10-25,75.1,57.1,64.9,59.4,83.8,8.1,250.7,1019.4,35.5,15.5,0.0,-0.87,0.5,-0.95,0.31,-0.94,-0.33,-640.63,0.01,6.16,Autumn
2021-10-26,75.1,58.9,65.1,56.7,76.7,10.3,244.9,1019.0,59.1,14.3,0.0,-0.87,0.5,-0.95,0.31,-0.91,-0.42,-715.41,0.02,8.83,Autumn
2021-10-27,75.1,58.7,65.0,55.8,74.2,9.2,275.4,1020.0,49.9,15.0,0.0,-0.87,0.5,-0.95,0.31,-1.0,0.09,-679.61,0.02,9.72,Autumn
2021-10-28,73.3,57.1,64.1,57.4,80.4,9.2,235.4,1020.2,49.3,16.5,0.0,-0.87,0.5,-0.95,0.31,-0.82,-0.57,-608.86,0.01,7.23,Autumn
2021-10-29,75.1,57.1,63.6,53.0,70.7,11.4,193.5,1021.6,36.9,13.7,0.0,-0.87,0.5,-0.95,0.31,-0.23,-0.97,-188.15,0.02,11.25,Autumn
2021-10-30,73.3,53.5,62.5,52.7,73.2,9.2,235.3,1021.0,29.2,16.2,0.0,-0.87,0.5,-0.95,0.31,-0.82,-0.57,-553.66,0.02,10.53,Autumn
2021-10-31,73.3,53.5,62.9,53.6,73.9,13.9,220.2,1019.6,52.2,11.7,0.0,-0.87,0.5,-0.95,0.31,-0.65,-0.76,-663.02,0.02,9.8,Autumn
2022-04-01,76.9,62.5,69.6,62.9,80.2,10.3,281.7,1014.4,73.8,16.5,0.0,0.87,-0.5,0.95,0.31,-0.98,0.2,-808.9,0.01,6.98,Spring
2022-04-02,80.5,64.3,71.5,64.1,78.6,15.0,222.3,1017.0,72.2,17.6,0.0,0.87,-0.5,0.95,0.31,-0.67,-0.74,-793.48,0.01,7.7,Spring
2022-04-03,80.5,66.1,72.7,60.7,68.5,12.8,255.2,1015.6,73.8,17.6,0.0,0.87,-0.5,0.95,0.31,-0.97,-0.26,-847.71,0.02,12.28,Spring
2022-04-04,82.3,64.3,72.3,58.2,63.0,15.0,207.4,1014.9,47.5,21.4,0.0,0.87,-0.5,0.95,0.31,-0.46,-0.89,-434.89,0.03,14.64,Spring
2022-04-05,84.1,62.5,73.8,56.6,59.2,13.9,217.3,1018.3,25.0,23.2,0.0,0.87,-0.5,0.95,0.31,-0.61,-0.8,-498.66,0.03,17.97,Spring
2022-04-06,82.3,62.5,72.7,55.9,57.2,16.1,214.0,1018.6,39.1,23.6,0.0,0.87,-0.5,0.95,0.31,-0.56,-0.83,-514.97,0.03,17.43,Spring
2022-04-07,82.3,62.5,71.7,58.3,64.2,17.2,207.8,1017.9,42.5,21.5,0.0,0.87,-0.5,0.95,0.31,-0.47,-0.88,-515.0,0.03,13.99,Spring
2022-04-08,82.3,62.5,72.0,56.3,60.1,11.4,257.5,1015.9,36.5,21.2,0.0,0.87,-0.5,0.95,0.31,-0.98,-0.22,-668.9,0.03,16.35,Spring
2022-04-09,78.7,64.3,69.2,60.0,73.8,8.1,87.8,1014.8,75.1,19.9,1.0,0.87,-0.5,0.95,0.31,1.0,0.04,597.34,0.02,9.46,Spring
2022-04-10,78.7,62.5,69.6,61.5,77.1,12.8,296.4,1013.6,78.5,17.9,1.3,0.87,-0.5,0.95,0.31,-0.9,0.44,-883.96,0.02,8.33,Spring
2022-04-11,82.3,60.7,71.2,61.5,73.4,10.3,242.9,1013.1,42.8,13.2,0.8,0.87,-0.5,0.95,0.31,-0.89,-0.46,-673.02,0.02,10.29,Spring
2022-04-12,84.1,66.1,72.5,64.6,77.4,15.0,219.0,1013.6,68.0,17.4,0.0,0.87,-0.5,0.95,0.31,-0.63,-0.78,-730.64,0.02,8.23,Spring
2022-04-13,82.3,66.1,73.5,64.0,74.4,13.9,235.6,1012.0,56.4,17.4,0.0,0.87,-0.5,0.95,0.31,-0.83,-0.56,-853.3,0.02,9.95,Spring
2022-04-14,85.9,62.5,73.7,51.2,54.7,16.1,298.3,1011.3,37.0,25.2,3.0,0.87,-0.5,0.95,0.31,-0.88,0.47,-775.41,0.04,23.14,Spring
2022-04-15,85.9,60.7,73.5,42.8,37.0,13.9,330.1,1010.8,25.0,24.6,0.0,0.87,-0.5,0.95,0.31,-0.5,0.87,-256.37,0.06,31.46,Spring
2022-04-16,85.9,58.9,72.4,41.0,36.5,13.9,308.7,1010.8,26.5,25.7,0.0,0.87,-0.5,0.95,0.31,-0.78,0.63,-395.95,0.06,32.15,Spring
2022-04-17,84.1,58.9,72.2,38.4,34.0,16.1,311.9,1012.5,25.0,25.5,0.0,0.87,-0.5,0.95,0.31,-0.74,0.67,-407.44,0.07,34.56,Spring
2022-04-18,87.7,58.9,72.1,49.4,47.5,12.8,199.9,1014.7,27.1,27.0,0.0,0.87,-0.5,0.95,0.31,-0.34,-0.94,-206.95,0.05,23.44,Spring
2022-04-19,82.3,64.3,71.3,59.4,67.9,12.8,124.4,1015.8,63.3,23.9,0.0,0.87,-0.5,0.95,0.31,0.83,-0.56,717.12,0.02,12.28,Spring
2022-04-20,78.7,60.7,67.5,60.4,79.8,10.3,110.7,1015.0,71.7,16.8,2.3,0.87,-0.5,0.95,0.31,0.94,-0.35,768.88,0.01,7.4,Spring
2022-04-21,84.1,64.3,72.0,61.2,71.0,10.3,230.4,1015.2,60.1,20.2,0.3,0.87,-0.5,0.95,0.31,-0.77,-0.64,-563.48,0.02,11.21,Spring
2022-04-22,82.3,60.7,70.9,59.0,68.4,16.1,283.4,1015.2,51.2,19.7,0.0,0.87,-0.5,0.95,0.31,-0.97,0.23,-1071.26,0.02,12.4,Spring
2022-04-23,84.1,58.9,71.6,52.2,54.3,13.9,297.2,1014.5,25.0,26.1,1.0,0.87,-0.5,0.95,0.31,-0.89,0.46,-671.3,0.04,20.16,Spring
2022-04-24,85.9,60.7,73.5,48.7,45.5,15.0,291.2,1012.2,25.0,26.7,0.0,0.87,-0.5,0.95,0.31,-0.93,0.36,-636.31,0.05,25.56,Spring
2022-04-25,87.7,60.7,73.7,48.7,44.5,10.3,259.8,1012.3,25.2,27.6,0.0,0.87,-0.5,0.95,0.31,-0.98,-0.18,-451.11,0.05,25.76,Spring
2022-04-26,89.9,60.7,74.3,51.8,48.8,15.0,273.5,1012.7,30.0,25.1,0.0,0.87,-0.5,0.95,0.31,-1.0,0.06,-730.63,0.04,23.21,Spring
2022-04-27,84.1,62.5,74.0,53.1,50.2,13.9,274.1,1013.3,25.1,27.8,0.0,0.87,-0.5,0.95,0.31,-1.0,0.07,-695.99,0.04,21.66,Spring
2022-04-28,84.1,64.3,74.5,59.9,62.1,11.4,265.7,1015.1,39.6,26.3,0.0,0.87,-0.5,0.95,0.31,-1.0,-0.07,-705.95,0.03,15.22,Spring
2022-04-29,80.5,64.3,69.9,59.3,70.6,12.8,164.9,1014.2,59.1,21.4,1.5,0.87,-0.5,0.95,0.31,0.26,-0.97,235.41,0.02,11.02,Spring
2022-04-30,71.5,62.5,65.3,60.0,83.3,16.1,57.9,1013.1,78.5,19.7,3.0,0.87,-0.5,0.95,0.31,0.85,0.53,1136.1,0.01,5.53,Spring
2022-05-01,82.3,60.7,70.1,59.7,72.0,9.2,243.5,1012.5,58.5,19.9,0.5,0.5,-0.87,0.95,0.31,-0.89,-0.45,-592.8,0.02,10.83,Spring
2022-05-02,80.5,60.7,66.3,61.2,85.8,13.9,100.4,1013.2,82.7,15.1,0.2,0.5,-0.87,0.95,0.31,0.98,-0.18,1173.03,0.01,5.29,Spring
2022-05-03,78.7,57.1,68.4,60.0,77.4,12.8,208.7,1013.5,57.0,21.6,5.1,0.5,-0.87,0.95,0.31,-0.48,-0.88,-475.77,0.02,8.84,Spring
2022-05-04,80.5,66.1,69.9,62.4,77.9,10.3,252.0,1015.3,83.8,17.5,0.0,0.5,-0.87,0.95,0.31,-0.95,-0.31,-763.1,0.02,7.68,Spring
2022-05-05,78.7,58.7,69.5,60.7,75.7,10.3,247.0,1014.3,77.0,14.2,25.9,0.5,-0.87,0.95,0.31,-0.92,-0.39,-717.73,0.02,9.04,Spring
2022-05-06,75.1,60.9,68.8,61.9,79.5,11.4,115.8,1014.9,80.1,10.7,0.8,0.5,-0.87,0.95,0.31,0.9,-0.44,815.96,0.01,7.11,Spring
2022-05-07,80.5,62.5,69.0,61.5,79.5,15.0,196.1,1015.3,71.7,22.9,0.71,0.5,-0.87,0.95,0.31,-0.28,-0.96,-330.7,0.02,7.8,Spring
2022-05-08,80.5,64.3,69.3,62.7,81.5,16.1,168.7,1014.8,84.8,20.6,1.3,0.5,-0.87,0.95,0.31,0.2,-0.98,257.11,0.01,6.77,Spring
2022-05-09,80.5,62.5,70.9,60.9,73.5,9.2,169.7,1014.5,74.8,24.2,0.0,0.5,-0.87,0.95,0.31,0.18,-0.98,120.91,0.02,10.27,Spring
2022-05-10,80.5,66.1,72.9,63.2,72.7,9.2,260.1,1013.9,71.1,21.8,23.4,0.5,-0.87,0.95,0.31,-0.99,-0.17,-658.88,0.02,10.0,Spring
2022-05-11,80.5,64.3,70.5,64.7,83.2,12.8,84.0,1012.5,73.8,21.9,8.9,0.5,-0.87,0.95,0.31,0.99,0.1,1059.13,0.01,6.07,Spring
2022-05-12,82.3,64.3,72.6,64.5,77.6,10.3,146.0,1011.4,54.8,18.2,0.3,0.5,-0.87,0.95,0.31,0.56,-0.83,446.95,0.02,8.56,Spring
2022-05-13,80.5,67.9,74.4,65.7,75.4,9.2,263.6,1007.5,65.0,21.7,1.5,0.5,-0.87,0.95,0.31,-0.99,-0.11,-689.36,0.02,9.06,Spring
2022-05-14,82.3,66.1,73.6,66.3,79.0,15.0,166.6,1008.4,75.3,21.4,5.21,0.5,-0.87,0.95,0.31,0.23,-0.97,274.62,0.01,7.56,Spring
2022-05-15,76.9,69.7,72.6,68.9,88.4,8.1,176.3,1010.9,86.9,17.8,0.0,0.5,-0.87,0.95,0.31,0.06,-1.0,46.21,0.01,3.84,Spring
2022-06-16,82.3,69.7,75.6,69.9,83.4,13.9,232.1,1009.6,83.3,8.8,12.7,0.0,-1.0,-0.59,-0.81,-0.79,-0.61,-914.75,0.01,5.88,Monsoon
2022-06-17,84.1,67.9,74.9,66.3,76.4,11.4,268.1,1009.3,65.3,13.7,6.4,0.0,-1.0,-0.59,-0.81,-1.0,-0.03,-870.48,0.02,8.96,Monsoon
2022-06-18,82.3,66.1,74.1,66.6,78.9,11.4,245.3,1009.6,74.3,10.6,14.5,0.0,-1.0,-0.59,-0.81,-0.91,-0.42,-817.17,0.02,7.77,Monsoon
2022-06-19,82.3,66.1,74.6,66.2,76.5,9.2,261.1,1009.2,72.1,19.0,26.2,0.0,-1.0,-0.59,-0.81,-0.99,-0.15,-695.33,0.02,8.69,Monsoon
2022-06-20,80.5,69.7,73.5,64.8,74.9,9.2,239.9,1007.8,81.7,17.6,0.0,0.0,-1.0,-0.59,-0.81,-0.87,-0.5,-596.16,0.02,8.89,Monsoon
2022-06-21,80.5,67.9,72.3,66.6,82.7,12.8,157.1,1011.9,84.8,19.1,25.4,0.0,-1.0,-0.59,-0.81,0.39,-0.92,411.91,0.01,5.86,Monsoon
2022-06-22,84.1,67.9,74.6,68.5,82.5,10.3,179.6,1011.9,82.9,18.3,7.6,0.0,-1.0,-0.59,-0.81,0.01,-1.0,5.93,0.01,6.28,Monsoon
2022-06-23,84.1,69.7,75.9,68.6,79.1,9.2,251.9,1012.5,88.0,16.9,6.3,0.0,-1.0,-0.59,-0.81,-0.95,-0.31,-691.71,0.01,7.43,Monsoon
2022-06-24,82.3,69.7,74.5,69.5,85.2,11.4,216.6,1010.9,88.5,17.5,19.1,0.0,-1.0,-0.59,-0.81,-0.6,-0.8,-579.1,0.01,5.13,Monsoon
2022-06-25,82.3,69.7,74.7,68.2,81.0,11.4,213.9,1010.1,88.0,9.4,3.8,0.0,-1.0,-0.59,-0.81,-0.56,-0.83,-515.02,0.01,6.63,Monsoon
2022-06-26,82.3,69.7,74.6,69.6,84.9,9.2,191.2,1012.1,84.8,13.5,24.1,0.0,-1.0,-0.59,-0.81,-0.19,-0.98,-151.71,0.01,5.16,Monsoon
2022-06-27,80.5,69.7,73.9,68.9,85.1,9.2,248.0,1012.3,88.5,8.6,13.7,0.0,-1.0,-0.59,-0.81,-0.93,-0.37,-725.91,0.01,5.13,Monsoon
2022-06-28,78.7,69.7,73.3,69.3,87.8,10.3,234.5,1009.8,88.5,9.2,4.1,0.0,-1.0,-0.59,-0.81,-0.81,-0.58,-736.24,0.01,4.12,Monsoon
2022-06-29,73.3,67.9,70.4,68.9,95.0,6.9,124.6,1008.7,86.9,3.5,89.9,0.0,-1.0,-0.59,-0.81,0.82,-0.57,539.57,0.0,1.64,Monsoon
2022-06-30,82.3,67.9,74.4,67.7,80.5,12.8,197.2,1009.6,83.3,8.6,2.4,0.0,-1.0,-0.59,-0.81,-0.3,-0.96,-304.7,0.01,6.88,Monsoon
2022-07-01,84.1,69.5,77.0,68.3,75.5,9.2,255.2,1008.6,68.5,18.8,10.5,-0.5,-0.87,-0.59,-0.81,-0.97,-0.26,-671.56,0.02,9.02,Monsoon
2022-07-02,82.3,69.7,74.6,69.7,85.2,11.4,212.7,1008.3,85.3,10.3,25.2,-0.5,-0.87,-0.59,-0.81,-0.54,-0.84,-524.72,0.01,5.06,Monsoon
2022-07-03,80.5,71.5,74.9,69.6,84.1,8.1,197.9,1009.1,88.0,13.2,32.2,-0.5,-0.87,-0.59,-0.81,-0.31,-0.95,-209.37,0.01,5.43,Monsoon
2022-07-04,82.3,71.5,75.9,70.6,84.3,9.2,225.9,1009.0,81.7,17.0,0.5,-0.5,-0.87,-0.59,-0.81,-0.72,-0.7,-556.95,0.01,5.49,Monsoon
