datetime,tempmax,tempmin,temp,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,solarenergy,precipitation
2022-02-13,64.3,44.5,52.2,43.8,76.2,9.2,198.6,1016.2,37.6,10.7,0.0
2022-02-14,66.1,42.7,52.9,44.8,77.4,12.8,202.3,1016.4,38.3,17.3,0.0
2022-02-15,66.1,46.3,54.6,44.7,73.4,9.2,205.2,1015.9,37.5,16.4,0.0
2022-02-16,64.3,43.4,53.4,43.6,72.7,11.4,257.7,1013.3,26.0,17.6,0.0
2022-02-17,67.9,42.7,53.3,41.3,68.3,9.2,254.2,1013.1,25.9,16.6,0.0
2022-02-18,66.1,42.7,53.8,43.9,72.3,8.1,214.4,1014.9,27.9,17.0,0.0
2022-02-19,64.3,48.1,54.6,43.4,69.3,12.8,257.2,1014.4,56.4,17.5,0.0
2022-02-20,62.5,42.7,51.0,39.9,69.7,19.7,194.4,1009.7,45.8,13.6,0.0
2022-02-21,60.7,40.9,49.9,40.1,72.0,15.0,208.9,1011.4,44.9,17.3,1.8
2022-02-22,62.5,42.7,51.8,42.8,73.3,12.8,205.3,1017.9,45.2,16.1,0.0
2022-02-23,67.9,44.5,55.2,44.7,71.3,11.4,274.7,1021.1,31.8,19.2,0.0
2022-02-24,69.7,46.3,57.0,45.4,68.2,9.2,220.5,1020.2,36.5,19.3,0.0
2022-02-25,64.3,48.1,55.4,44.2,68.9,13.9,259.8,1021.0,76.0,15.6,0.0
2022-02-26,67.9,44.5,56.5,41.9,61.1,11.4,297.7,1022.0,27.6,19.8,0.0
2022-02-27,69.7,46.3,57.0,41.8,61.7,15.0,301.5,1020.5,40.7,19.6,0.0
2022-02-28,69.7,44.5,57.0,43.6,64.3,36.9,15.9,1018.7,28.7,21.3,0.0
2022-03-01,71.5,46.3,58.2,47.3,69.7,10.3,219.3,1020.4,26.0,20.0,0.0
2022-03-02,71.5,48.1,58.5,46.6,68.5,15.0,287.2,1020.3,25.0,20.2,0.0
2022-03-03,73.3,48.1,59.0,47.3,68.2,17.2,217.7,1019.5,27.1,21.3,0.0
2022-03-04,73.3,48.1,60.3,43.3,60.2,11.4,271.7,1018.1,28.9,22.0,0.0
2022-03-05,73.3,48.1,60.3,44.8,60.8,12.8,254.3,1016.9,25.0,21.9,0.0
2022-03-06,75.1,49.9,61.7,49.1,67.2,8.1,207.5,1019.0,24.0,22.5,0.0
2022-03-07,80.5,51.7,64.5,49.8,64.6,13.9,220.9,1020.6,32.8,21.9,0.0
2022-03-08,80.5,51.7,65.2,45.9,57.3,11.4,189.9,1018.4,25.2,20.3,0.0
2022-03-09,80.5,53.5,65.6,46.4,55.6,12.8,220.8,1017.8,25.0,21.0,0.0
2022-03-10,76.9,53.5,64.5,50.8,64.1,13.9,206.4,1017.5,53.7,21.2,0.0
2022-03-11,76.9,53.5,64.8,50.4,64.0,11.4,202.0,1016.9,25.0,20.4,0.0
2022-03-12,78.7,51.7,65.2,50.0,61.8,13.9,186.4,1016.4,28.7,21.9,0.0
2022-03-13,80.5,55.3,66.4,50.2,60.4,10.3,232.9,1017.5,25.0,23.8,0.0
2022-03-14,82.3,55.1,68.3,51.3,58.5,10.3,190.3,1017.3,27.7,23.4,0.0
2022-03-15,84.1,57.1,69.4,53.9,61.4,13.9,198.6,1014.5,25.0,21.9,0.0
2022-03-16,80.5,57.1,68.4,56.7,69.2,13.9,185.6,1013.2,35.5,20.2,4.6
2022-03-17,82.3,58.9,69.6,56.5,66.8,12.8,158.0,1015.9,30.2,23.6,4.6
2022-03-18,87.9,58.9,70.7,56.5,63.4,9.2,235.1,1015.5,26.0,23.5,0.0
2022-03-19,84.1,58.9,71.3,53.2,56.2,13.9,272.5,1014.0,25.0,22.5,0.0
2022-03-20,82.3,58.9,70.6,52.7,55.9,11.4,216.5,1012.7,26.8,21.5,0.0
2022-03-21,82.3,55.7,69.1,54.8,63.0,22.4,199.8,1012.4,32.0,19.7,0.0
2022-03-22,82.3,58.9,68.5,55.0,64.8,13.9,146.8,1014.3,38.9,20.3,0.0
2022-03-23,80.5,60.7,69.2,53.1,60.5,15.0,192.3,1014.8,53.3,20.3,0.0
2022-03-24,78.7,57.1,67.3,53.5,64.9,13.9,292.0,1012.0,48.3,20.5,0.0
2022-03-25,80.5,55.5,67.9,46.7,55.3,22.4,315.0,1011.3,26.7,24.1,0.3
2022-03-26,80.5,57.1,68.7,44.4,46.1,10.3,217.2,1013.5,37.0,20.8,0.0
2022-03-27,80.5,55.3,67.7,47.3,50.1,15.0,185.0,1016.3,42.0,24.5,0.0
2022-03-28,78.7,60.7,68.7,54.6,62.1,16.1,213.0,1015.2,73.5,17.8,0.0
2022-03-29,76.9,62.5,68.3,58.8,72.8,13.9,203.6,1014.0,83.3,19.7,0.0
2022-03-30,75.1,58.9,68.1,62.4,82.7,8.1,284.0,1014.4,77.3,16.7,0.0
2022-03-31,76.9,64.3,69.8,61.8,77.0,12.8,230.1,1014.6,69.0,12.4,0.0
2022-04-01,76.9,62.5,69.6,62.9,80.2,10.3,281.7,1014.4,73.8,16.5,0.0
2022-04-02,80.5,64.3,71.5,64.1,78.6,15.0,222.3,1017.0,72.2,17.6,0.0
2022-04-03,80.5,66.1,72.7,60.7,68.5,12.8,255.2,1015.6,73.8,17.6,0.0
2022-04-04,82.3,64.3,72.3,58.2,63.0,15.0,207.4,1014.9,47.5,21.4,0.0
2022-04-05,84.1,62.5,73.8,56.6,59.2,13.9,217.3,1018.3,25.0,23.2,0.0
2022-04-06,82.3,62.5,72.7,55.9,57.2,16.1,214.0,1018.6,39.1,23.6,0.0
2022-04-07,82.3,62.5,71.7,58.3,64.2,17.2,207.8,1017.9,42.5,21.5,0.0
2022-04-08,82.3,62.5,72.0,56.3,60.1,11.4,257.5,1015.9,36.5,21.2,0.0
2022-04-09,78.7,64.3,69.2,60.0,73.8,8.1,87.8,1014.8,75.1,19.9,1.0
2022-04-10,78.7,62.5,69.6,61.5,77.1,12.8,296.4,1013.6,78.5,17.9,1.3
