datetime,tempmax,tempmin,temp,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,solarenergy,precipitation,month,season,month_sin,month_cos,season_number,season_sin,season_cos,winddir_sin,winddir_cos,orographic_precipitation_potential,valley_temperature_inversion_index,urban_heat_island_effect_refined
2020-02-13,69.7,42.7,54.3,43.9,71.9,13.9,189.8,1017.3,25.0,18.4,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.1702094991660329,-0.9854078984834901,-170.10907556152495,0.020799999999999996,11.1673
2020-02-14,69.7,44.5,55.3,45.7,73.7,11.4,222.0,1013.5,25.0,13.8,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.6691306063588582,-0.7431448254773942,-562.1901528505856,0.019199999999999988,10.363499999999995
2020-02-15,64.3,49.9,56.0,48.0,76.8,11.4,180.8,1016.0,32.3,7.4,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.013962180339145612,-0.9999025240093042,-12.224168130528765,0.016,8.693
2020-02-16,67.9,49.9,57.5,49.4,76.6,9.2,210.6,1019.5,30.9,10.0,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.5090414157503712,-0.8607420270039436,-358.7316665076015,0.016200000000000003,8.810500000000003
2020-02-17,67.9,51.7,58.2,50.9,78.3,10.3,246.7,1020.1,25.0,11.4,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.9184463813430869,-0.3955455025629655,-740.7178220893861,0.014600000000000009,8.070100000000004
2020-02-18,69.7,48.1,57.3,49.9,79.0,9.2,202.3,1017.8,25.0,16.0,0.889,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.3794561595290052,-0.925209718385782,-275.788736745681,0.014799999999999997,8.167799999999998
2020-02-19,67.9,51.7,58.5,51.5,78.9,8.1,214.7,1020.0,27.7,11.7,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.5692795234308441,-0.8221440410307375,-363.82085062941815,0.014,7.742999999999999
2020-02-20,67.9,51.7,57.7,51.2,80.5,10.3,227.0,1021.3,25.0,13.9,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.7313537016191705,-0.6819983600624986,-606.4019216975353,0.013,7.2713
2020-02-21,62.5,49.9,55.2,51.3,87.3,8.1,239.4,1025.4,25.0,7.6,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.8607420270039438,-0.5090414157503711,-608.6565095552987,0.007800000000000012,4.675400000000006
2020-02-22,67.9,48.1,57.5,49.5,77.8,5.8,259.0,1025.2,25.0,17.5,6.4,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.981627183447664,-0.1908089953765446,-442.9494502589239,0.016,8.7752
2020-02-23,69.7,46.3,56.1,45.9,72.1,10.3,154.6,1023.1,25.0,17.1,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,0.42893513340314593,-0.9033352928633008,318.54009811917825,0.020400000000000005,10.973100000000002
2020-02-24,67.9,44.5,54.6,44.1,70.6,11.4,151.3,1019.9,27.7,15.7,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,0.48022349744318893,-0.8771461637055887,386.5030796821762,0.021,11.2429
2020-02-25,66.1,46.3,53.9,45.5,75.6,11.4,111.2,1017.8,25.9,11.9,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,0.9323238012155122,-0.3616245700820923,803.513944839577,0.016799999999999995,9.158799999999998
2020-02-26,55.3,48.1,50.9,47.7,88.8,9.2,109.3,1018.2,25.0,9.6,0.6096,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,0.9438009515832295,-0.3305143927132229,771.047625405435,0.006399999999999992,3.968199999999996
2020-02-27,66.1,48.1,54.7,46.7,76.8,10.3,235.1,1019.2,25.2,17.0,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.8201518758737718,-0.5721458734455166,-648.7729398911885,0.016,8.767199999999999
2020-02-28,69.7,46.3,56.7,48.2,76.4,10.3,233.3,1019.1,24.3,15.4,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.8017756442437538,-0.5976251469755214,-630.9332899682948,0.017,9.2761
2020-02-29,71.5,46.3,58.1,48.4,74.3,9.2,204.9,1018.2,25.0,15.7,0.0,2,Winter,0.8660254037844386,0.5000000000000001,5,-2.4492935982947064e-16,1.0,-0.42103581336749096,-0.907044014291465,-287.8032405854821,0.019400000000000004,10.468200000000003
2020-03-01,69.7,48.1,58.4,49.4,75.0,10.3,292.1,1018.3,25.0,16.3,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.9265286308718371,0.37622426313936624,-715.7433673484942,0.018,9.7683
2020-03-02,67.9,48.1,56.1,47.2,74.3,12.8,217.0,1017.2,24.5,16.9,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.6018150231520484,-0.7986355100472928,-572.3501596185241,0.017799999999999996,9.6722
2020-03-03,69.7,46.3,57.5,47.0,70.9,10.3,217.5,1015.8,25.0,18.7,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.6087614290087207,-0.7933533402912352,-444.5602087621985,0.021,11.2658
2020-03-04,69.7,46.3,58.2,47.0,69.4,15.0,182.1,1016.5,25.0,16.1,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.036643708706556095,-0.9993283937786562,-38.1461007635249,0.022400000000000007,11.966500000000003
2020-03-05,67.9,48.1,57.3,46.8,70.0,13.9,168.3,1017.2,25.0,17.9,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,0.20278729535651233,-0.9792228106217659,197.3120383818865,0.021,11.2672
2020-03-06,71.5,51.7,58.5,44.5,63.0,9.2,111.8,1018.0,25.0,15.7,0.5,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,0.9284858268809135,-0.37136783555023484,538.1503852601775,0.028,14.768
2020-03-07,58.9,46.3,52.7,47.9,84.5,9.2,82.6,1019.8,25.0,10.6,8.1,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,0.9916711623830904,0.12879559657756282,770.9251616366145,0.009600000000000008,5.569800000000004
2020-03-08,67.9,42.7,54.8,44.5,73.2,15.0,293.4,1017.2,28.1,22.6,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.9177546256839815,0.39714789063477995,-1007.6945790010117,0.020599999999999993,11.036199999999997
2020-03-09,71.5,46.3,57.8,48.7,74.6,15.0,210.2,1015.3,25.0,21.6,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.503019946630235,-0.8642748019537048,-562.879320279233,0.018199999999999987,9.865299999999994
2020-03-10,71.5,53.5,61.2,50.3,71.9,15.0,246.3,1016.3,28.8,18.6,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.915662593339561,-0.4019477766559603,-987.5421069167165,0.02180000000000001,11.628300000000005
2020-03-11,76.9,48.8,61.9,48.1,66.8,13.9,295.6,1017.0,27.3,20.7,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.9018325264051136,0.4320857488019827,-837.369537417676,0.027599999999999993,14.543999999999997
2020-03-12,76.9,48.1,62.7,43.3,55.4,10.3,269.2,1019.9,25.0,21.7,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,-0.9999025240093042,-0.013962180339145475,-570.5643782501893,0.03880000000000001,20.169900000000005
2020-03-13,62.7,51.7,56.1,45.5,68.4,11.4,103.1,1021.9,25.0,11.1,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,0.9739759672790517,-0.22665130743685497,759.4675002455134,0.021200000000000004,11.371900000000002
2020-03-14,69.7,51.7,57.9,50.1,76.8,10.3,161.7,1019.6,25.0,16.7,0.0,3,Winter,1.0,6.123233995736766e-17,5,-2.4492935982947064e-16,1.0,0.31399245596740516,-0.9494254776419038,248.38059236845618,0.015599999999999994,8.569599999999998
2020-03-15,71.5,46.3,58.5,45.6,65.9,12.8,166.8,1019.7,25.0,19.3,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,0.22835087011065575,-0.9735789028731603,192.61852595574035,0.025799999999999997,13.669699999999999
2020-03-16,73.3,44.5,58.2,43.3,61.8,13.9,209.6,1019.4,25.0,21.3,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.4939418665842307,-0.8694949295052191,-424.3059422331859,0.02980000000000001,15.669400000000007
2020-03-17,75.1,48.1,60.3,49.0,69.5,15.0,204.6,1019.7,25.0,22.9,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.416280792260401,-0.9092361090470686,-433.97272593146806,0.022599999999999995,12.069699999999997
2020-03-18,73.3,49.9,60.6,48.5,67.5,16.1,215.5,1018.0,25.0,21.5,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.5807029557109398,-0.8141155183563192,-631.0789371188639,0.024200000000000003,12.868000000000002
2020-03-19,73.3,48.1,60.4,48.0,66.8,16.1,205.2,1016.3,25.2,18.0,0.6096,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.42577929156507227,-0.9048270524660197,-457.91711249240393,0.024799999999999996,13.164299999999997
2020-03-20,69.7,51.7,61.0,47.1,62.9,10.3,244.3,1017.0,25.0,20.5,10.3886,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.9010770213220917,-0.43365908458754415,-583.7807698039436,0.0278,14.666999999999998
2020-03-21,71.5,49.9,58.1,46.7,67.7,16.1,153.9,1017.5,25.0,19.5,0.6096,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,0.4399391698559149,-0.8980275757606158,479.5204969678516,0.022799999999999997,12.167499999999999
2020-03-22,71.5,48.1,58.4,49.0,73.5,15.0,188.5,1018.2,25.8,15.7,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.1478094111296106,-0.9890158633619168,-162.9598757703957,0.018799999999999997,10.1602
2020-03-23,67.9,47.7,57.5,51.8,83.4,15.0,131.9,1017.7,27.4,19.7,13.5,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,0.7443115462311539,-0.6678325554710468,931.1337443351736,0.011400000000000006,6.443700000000002
2020-03-24,71.5,49.9,60.5,52.8,78.1,12.8,203.2,1016.8,24.4,19.8,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.3939419095909507,-0.9191353392552346,-393.81584817988164,0.015400000000000006,8.472800000000003
2020-03-25,75.1,55.3,64.1,55.4,75.8,17.2,227.7,1015.5,25.3,19.3,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.7396310949786095,-0.6730125135097736,-964.3014363893118,0.017399999999999992,9.462499999999995
2020-03-26,78.7,55.3,66.9,56.8,72.2,11.4,196.8,1016.3,25.0,22.4,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.28903179694447184,-0.9573194975320671,-237.89629142905588,0.020200000000000017,10.866300000000008
2020-03-27,80.5,57.1,68.4,56.9,70.9,15.0,302.1,1018.1,27.9,22.1,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.8471219213821369,0.5313985795180832,-900.9141633899028,0.023000000000000013,12.239100000000008
2020-03-28,80.5,58.9,68.8,48.7,56.6,16.1,311.5,1015.9,29.7,25.0,3.3,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.7489557207890021,0.6626200482157375,-682.4933901261861,0.040199999999999986,20.818899999999992
2020-03-29,82.3,51.7,66.5,45.9,53.4,12.8,271.2,1013.9,24.0,25.3,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.9997806834748455,0.02094241988335636,-683.3700927687264,0.0412,21.373900000000003
2020-03-30,80.5,51.7,66.0,47.6,56.8,10.3,286.3,1015.2,25.0,26.0,0.0,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.9598052919751869,0.28066670892078766,-561.5244880171634,0.0368,19.1652
2020-03-31,80.5,53.5,66.1,51.1,61.1,17.2,200.5,1016.3,25.0,22.0,25.4,3,Spring,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745,-0.35020738125946727,-0.9366721892483977,-368.03994111319935,0.029999999999999985,15.766299999999994
2020-04-01,76.9,55.3,63.7,51.9,68.7,25.3,267.1,1016.2,25.0,21.5,0.8,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.9987193571841863,-0.050592940076713014,-1735.884101915406,0.02360000000000001,12.566200000000004
2020-04-02,78.7,51.7,64.7,44.9,56.8,12.8,299.3,1015.4,25.0,23.6,0.8,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.8720692724321206,0.4893824517488462,-634.0292438290489,0.03960000000000001,20.565400000000004
2020-04-03,78.7,51.7,65.1,44.9,51.5,12.8,184.5,1015.9,25.0,24.2,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.07845909572784482,-0.996917333733128,-51.72023590379531,0.04039999999999999,20.965899999999994
2020-04-04,76.9,51.7,64.9,45.9,52.9,15.0,207.5,1017.0,24.0,23.6,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.46174861323503374,-0.8870108331782218,-366.3975246019993,0.03800000000000001,19.777000000000008
2020-04-05,78.7,51.7,64.8,45.7,53.0,13.9,234.4,1018.2,25.0,23.3,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.8131007610470278,-0.5821229701572892,-599.0113306633453,0.03819999999999999,19.868199999999995
2020-04-06,78.7,53.5,65.8,47.2,54.0,15.0,184.9,1015.9,24.2,25.1,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.08541692313736736,-0.9963452961909064,-69.18770774126756,0.03719999999999999,19.373899999999992
2020-04-07,80.5,53.5,67.0,48.1,53.4,12.8,224.2,1014.4,25.0,25.4,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.6971651028545645,-0.7169106076504829,-476.5262911031519,0.0378,19.664399999999997
2020-04-08,80.5,57.1,67.2,49.7,56.1,21.9,196.9,1015.7,26.3,20.0,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.2907021935982526,-0.9568135840576073,-357.1538080328772,0.035,18.252699999999997
2020-04-09,80.5,53.5,66.0,41.6,47.8,13.9,282.6,1016.7,24.6,22.2,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.9759167619387473,0.2181432413965429,-648.4186149673425,0.048799999999999996,25.1707
2020-04-10,80.5,51.7,66.9,43.8,46.2,13.9,203.9,1019.1,25.0,26.0,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.4051415867798627,-0.9142539552342637,-260.17382419829227,0.04620000000000002,23.86910000000001
2020-04-11,78.7,55.3,64.5,50.2,63.0,16.1,193.3,1019.9,24.9,21.4,1.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.2300497371881045,-0.9731788727770883,-233.33944842989442,0.028599999999999993,15.070899999999996
2020-04-12,78.7,53.5,66.9,55.1,68.4,11.4,212.4,1018.1,25.0,25.6,0.3,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.5358267949789968,-0.844327925502015,-417.8163016528226,0.02360000000000001,12.568100000000005
2020-04-13,80.5,62.5,70.4,59.1,69.4,15.0,215.3,1016.8,25.0,22.0,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.5778576243835055,-0.8161375900801602,-601.5497869832293,0.02260000000000001,12.066800000000004
2020-04-14,78.7,60.7,69.8,57.9,67.6,10.3,235.2,1019.2,25.0,21.0,2.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.8211492091337037,-0.5707135676844322,-571.7497713356153,0.023799999999999998,12.669199999999998
2020-04-15,80.5,58.9,69.4,55.8,64.5,15.0,227.7,1018.2,25.0,22.5,1.3,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.7396310949786095,-0.6730125135097736,-715.5930843918047,0.027200000000000016,14.368200000000009
2020-04-16,78.7,60.7,68.5,58.7,72.5,8.1,84.8,1015.4,25.0,15.9,8.991599999999998,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.9958843986159703,0.09063258019778012,584.8331130872285,0.019599999999999996,10.565399999999997
2020-04-17,76.9,62.5,68.5,61.7,80.2,17.2,216.7,1014.5,25.0,17.0,2.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.5976251469755207,-0.8017756442437542,-824.3880327439123,0.013599999999999994,7.564499999999997
2020-04-18,78.7,58.9,67.5,57.0,72.2,15.0,281.2,1016.2,25.0,22.6,3.8,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.9809551553491915,0.19423435121997207,-1062.3744332431745,0.021,11.2662
2020-04-19,80.5,55.3,65.7,52.9,67.2,12.8,225.8,1016.3,25.1,23.0,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.716910607650483,-0.6971651028545643,-616.6578282766395,0.025600000000000008,13.565300000000004
2020-04-20,78.7,55.3,65.6,52.7,65.5,11.4,177.6,1016.8,25.0,23.1,1.5,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.04187565372919981,-0.9991228300988584,31.2685506395935,0.025799999999999983,13.666799999999991
2020-04-21,71.5,55.3,60.7,52.7,77.2,11.4,69.5,1017.4,25.0,15.3,17.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.9366721892483976,0.35020738125946743,824.3464603137298,0.016,8.7674
2020-04-22,67.9,53.5,60.2,53.1,79.5,9.2,160.0,1016.0,25.0,21.7,9.4,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.3420201433256689,-0.9396926207859083,250.1535328283942,0.014200000000000003,7.866000000000001
2020-04-23,71.5,53.5,60.9,55.6,84.0,8.1,297.4,1015.5,24.7,17.7,4.1,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.8878153851364017,0.4601997847838511,-604.0695880468077,0.010599999999999995,6.068499999999998
2020-04-24,71.5,55.3,61.4,55.8,83.4,20.8,140.5,1014.0,25.0,20.9,3.4036,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.6360782202777638,-0.7716245833877201,1103.4176102802426,0.011200000000000003,6.364000000000002
2020-04-25,82.7,58.9,63.2,58.7,86.4,11.4,152.8,1015.0,29.3,18.6,1.2954,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.45709792705869406,-0.8894163732912975,450.22317423573134,0.009,5.2219999999999995
2020-04-26,69.7,57.1,63.4,59.4,87.3,9.2,155.1,1018.2,25.0,13.6,8.6106,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.4210358133674912,-0.9070440142914649,338.1591238642342,0.008,4.7682
2020-04-27,71.5,58.2,63.4,58.7,85.3,9.2,126.6,1020.6,28.1,17.9,4.6,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.8028174751911147,-0.5962248749656156,630.0190418309791,0.009399999999999992,5.439599999999996
2020-04-28,74.0,56.9,63.8,57.1,80.3,15.0,233.5,1018.3,32.7,20.2,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.8038568606172171,-0.5948227867513417,-968.245588613438,0.013399999999999992,7.391299999999996
2020-04-29,75.1,57.1,63.7,58.5,84.7,16.1,155.7,1017.2,25.0,20.9,3.8,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.4115143586051091,-0.9114032766354451,561.1697853990291,0.010400000000000006,5.967200000000003
2020-04-30,75.1,57.1,65.4,60.0,84.2,10.3,219.1,1017.8,25.0,21.1,0.3,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.6306758074312863,-0.7760464070665459,-546.9599007528574,0.010800000000000011,6.167800000000006
2020-05-01,69.7,60.5,64.9,60.1,85.4,6.9,124.7,1016.4,27.3,13.0,4.3,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,0.8221440410307375,-0.5692795234308442,484.4565976177724,0.009600000000000008,5.5434000000000045
2020-05-02,75.1,60.7,67.4,60.6,80.0,9.2,217.6,1015.8,25.0,19.8,0.3,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.6101451639012675,-0.7922896433551908,-449.06684063133287,0.013600000000000008,7.565800000000005
2020-05-03,76.9,62.5,68.4,60.8,78.1,11.4,268.2,1016.3,25.0,22.2,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.9995065603657316,-0.0314107590781283,-889.9006709560255,0.015200000000000017,8.366300000000008
2020-05-04,73.3,59.1,64.8,60.3,85.6,6.9,50.1,1017.7,27.7,14.3,8.1,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,0.7671651518152995,0.6414496315691579,453.11842526818856,0.009,5.2406999999999995
2020-05-05,76.9,58.9,64.4,58.9,84.5,13.9,118.4,1016.2,25.0,19.2,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,0.8796485728666165,-0.47562420907027536,1033.1912312604843,0.011000000000000015,6.266200000000007
2020-05-06,76.9,57.1,65.1,57.6,78.7,9.2,248.5,1015.4,26.0,21.3,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.9304175679820246,-0.3665012267242972,-673.659535921705,0.014999999999999986,8.255399999999993
2020-05-07,73.3,55.3,60.3,55.0,83.7,15.0,82.8,1016.5,25.0,22.7,9.7,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,0.9921147013144779,0.12533323356430426,1245.6000075003271,0.010599999999999995,6.066499999999997
2020-05-08,75.1,51.7,64.6,54.3,72.1,12.8,222.6,1014.3,24.3,22.2,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.6768759696826606,-0.7360970871197344,-624.6752949007339,0.020599999999999993,11.071299999999997
2020-05-09,78.7,58.9,68.8,59.4,74.0,9.2,260.3,1016.6,25.0,23.9,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.9857034690888535,-0.1684893795650029,-671.0669217556915,0.018799999999999997,10.166599999999999
2020-05-10,76.9,60.7,66.8,60.0,79.5,12.8,140.3,1017.8,25.0,18.8,0.3,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,0.6387678175155974,-0.7693995550468953,650.0101311038719,0.013599999999999994,7.567799999999997
2020-05-11,75.1,58.9,65.1,57.1,76.5,8.1,17.4,1018.2,25.0,20.8,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,0.29904079225608665,0.9542403285162769,185.30062692148408,0.015999999999999986,8.768199999999993
2020-05-12,78.7,58.9,68.9,59.1,72.6,10.3,252.8,1016.3,31.0,20.0,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.9552783621223436,-0.2957080500440468,-714.3380536278461,0.01960000000000001,10.506300000000003
