tempmax,tempmin,temp,dew,humidity,sealevelpressure,solarenergy,windspeed,winddir,cloudcover,precipitation,datetime,month_sin,month_cos,season_sin,season_cos,winddir_sin,winddir_cos,orographic_precipitation_potential,valley_temperature_inversion_index,urban_heat_island_effect_refined
-0.22293153018181702,0.0900913436399462,0.06457367515283916,0.2314466832772999,-0.030479303496537605,0.38773842626885935,0.4468591983614641,-1.6137302857961147,-1.700540257330656,1.3122183395547005,0.45518342357406016,2021-05-06,0.5,-0.87,0.95,0.31,0.94,-0.33,496.18,0.02,8.29
0.2623590812541713,0.43921690935332397,0.1846619885221605,0.32902689791095713,0.11421538987175345,0.48313031464261014,-0.3438968855547725,-0.472025091531394,-1.5369664186059322,1.1781832804721366,-0.733470732197844,2021-05-07,0.5,-0.87,0.95,0.31,0.85,-0.52,610.02,0.02,8.27
0.2623590812541713,0.2628122128995745,0.2581870760284766,-0.01574049049724017,-0.9039671449152732,0.34033969504456263,1.2478551776607862,0.6811205863843269,0.7883100676198922,0.9318927872225453,-0.48639918977296853,2021-05-08,0.5,-0.87,0.95,0.31,-0.98,-0.21,-823.84,0.02,12.88
0.5206237246086514,0.0900913436399462,0.23355542164786414,-0.21745967442724645,-1.2442461130425273,-0.10022770986461653,1.2277201363455665,1.749072364875898,0.013447588992472205,0.6971647998093997,-0.733470732197844,2021-05-09,0.5,-0.87,0.95,0.31,-0.6,-0.8,-677.13,0.03,15.06
-0.22293153018181702,0.2628122128995745,-0.05247647168250201,0.2580335099760736,0.3444367455763825,-0.369613715823093,1.0065926167449248,-0.9614772386722648,-1.8068231596516515,1.2318476920060806,0.7678293076085366,2021-05-10,0.5,-0.87,0.95,0.31,0.98,-0.19,635.73,0.01,7.03
-0.4503537476942341,0.02392345652377003,-0.15525143932286284,0.3379107513697352,0.8357938444406295,-0.5889989563164791,0.8261727334381742,0.2954749932391263,0.44270871402651013,0.9828527588833819,1.5632718991473769,2021-05-11,0.5,-0.87,0.95,0.31,-0.87,-0.5,-834.24,0.01,5.35
-0.8757484587503829,0.2628122128995745,-0.20015427784792672,0.3823620752390975,1.1204742264860243,-0.930606175620458,-1.1218687154586406,0.2954749932391263,-1.5051806890248327,1.2137166312246062,1.5374317443447905,2021-05-12,0.5,-0.87,0.95,0.31,0.83,-0.55,826.09,0.01,4.34
-0.6678926940757615,0.0900913436399462,-0.28854056010379464,0.2580335099760736,0.9595046690914687,-0.7612328637635103,0.1886399317662218,-2.365004451129136,-1.8614589780900823,1.1431362878303724,1.4418099531205841,2021-05-13,0.5,-0.87,0.95,0.31,0.99,-0.11,493.39,0.01,4.98
1.5773302591276523,-0.07891539289806879,0.2581870760284766,0.12529620580500286,-0.47375906373017646,-1.0971641985768699,1.1472336835667047,0.6811205863843269,1.651925214894406,0.14193329708843752,-0.733470732197844,2021-05-14,0.5,-0.87,0.95,0.31,-0.87,0.49,-795.55,0.02,11.5
0.7895641789617972,0.06166479298533567,0.4983917418391859,0.09880822020107183,-0.8809488859628356,-0.6106861990944349,1.7731767635262092,0.9435338730384161,1.5810993783114962,-0.27377292205460135,-0.733470732197844,2021-05-15,0.5,-0.87,0.95,0.31,-0.9,0.44,-827.76,0.03,13.77
1.3602569503135802,0.2628122128995745,0.9708390980862995,-0.07726224826267114,-1.5473064075642697,-0.21329292324533525,1.915180225936882,1.1772189221992875,1.123156060014021,-0.8663824939437349,-0.733470732197844,2021-05-16,0.5,-0.87,0.59,-0.81,-1.0,0.07,-845.33,0.04,19.34
0.7895641789617972,0.43921690935332397,0.9009284851772015,0.20487945502125057,-1.2510764115049389,-0.10022770986461653,1.2478551776607862,-0.05896206669413111,2.2391019674533856,1.0772218903896362,-0.733470732197844,2021-05-17,0.5,-0.87,0.59,-0.81,-0.56,0.83,-352.83,0.03,15.21
