date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2017-01-29 00:00:00,10.7,2.8,20.5,0,,,5,,,
2017-01-30 00:00:00,11.3,5,19.6,,,,4.7,,1017.8,
2017-01-31 00:00:00,13,7.8,21,0,,,5.8,,1017.7,
2017-02-01 00:00:00,12.2,8,20.8,0,,,4.9,,1019.4,
2017-02-02 00:00:00,12.2,6.8,21.5,0,,,5.6,,,
2017-02-03 00:00:00,12.9,6,21.3,0,,,4.1,,,
2017-02-04 00:00:00,14.2,6.5,24,0,,,2.8,,,
2017-02-05 00:00:00,14.7,7.4,24.8,0,,,6,,,
2017-02-06 00:00:00,13.7,7,23.5,0,,,6.8,,1017.1,
2017-02-07 00:00:00,13.8,6,24.2,0,,,4.9,,,
2017-02-08 00:00:00,14.1,6.4,25.2,0,,,4.8,,,
2017-02-09 00:00:00,13.8,6,25.5,0,,,6.3,,1016.9,
2017-02-10 00:00:00,12.5,6,23.4,,,,5,,1016.6,
2017-02-11 00:00:00,12.7,5,23.6,,,,5,,1019.8,
2017-02-12 00:00:00,12.6,6.2,23,0,,,4.4,,1023.1,
2017-02-13 00:00:00,12.2,4.5,22.7,0,,,5.2,,1023.6,
2017-02-14 00:00:00,12.9,5,22.5,0,,,5.4,,1024.7,
2017-02-15 00:00:00,13.3,5.2,22.5,0,,,3.6,,1024.6,
2017-02-16 00:00:00,13.8,5.8,23.4,0,,,4.8,,1021.8,
2017-02-17 00:00:00,15.3,7.5,24.2,0,,,3.7,,1022,
2017-02-18 00:00:00,15.8,9,25,0,,,5.4,,1021.8,
2017-02-19 00:00:00,15.5,9.8,23.5,0,,,4.6,,1018.6,
2017-02-20 00:00:00,15.8,9,25.6,,,,4.9,,1012.8,
2017-02-21 00:00:00,15.9,9,25.8,0,,,6.1,,,
2017-02-22 00:00:00,14.8,8.5,25.8,0,,,5.6,,,
2017-02-23 00:00:00,14.3,7,26.2,0,,,6,,1014.8,
2017-02-24 00:00:00,13.4,5.8,25.6,0,,,6,,1016.2,
2017-02-25 00:00:00,13,6.5,22,0,,,6.3,,1016.7,
2017-02-26 00:00:00,13.6,,22.6,0,,,5.9,,1014.8,
2017-02-27 00:00:00,14,7,23.5,0,,,6.6,,,
2017-02-28 00:00:00,14.5,7.5,23.2,0,,,4.2,,1018.5,
2017-03-01 00:00:00,15.9,9.8,25.5,0,,,4.3,,1017.7,
2017-03-02 00:00:00,15.2,8.8,26.5,1.5,,,7.4,,1016.6,
2017-03-03 00:00:00,15.4,7.5,26.5,1.5,,,5.9,,,
2017-03-04 00:00:00,15.4,7,26.2,0,,,5.8,,1013.8,
2017-03-05 00:00:00,14.7,7.6,25.5,0,,,6.1,,1013.3,
2017-03-06 00:00:00,14.2,5,26,0,,,6.8,,1013,
2017-03-07 00:00:00,14.3,6.5,24.6,0,,,6.1,,1014.5,
2017-03-08 00:00:00,14.7,7,25.5,0,,,6.3,,,
2017-03-09 00:00:00,14.7,8.5,24,0,,,5.9,,1013,
2017-03-10 00:00:00,13.1,9,21.5,4.1,,,9.4,,,
2017-03-11 00:00:00,10.4,,17,32.3,,,7.1,,,
2017-03-12 00:00:00,11.1,5.5,20,6.1,,,7.1,,1014.2,
2017-03-13 00:00:00,12.7,4.6,23,0,,,7.2,,,
2017-03-14 00:00:00,13.5,8,22.5,0,,,5.2,,1018.3,
2017-03-15 00:00:00,13.8,6.8,22.8,,,,6.6,,1017.6,
2017-03-16 00:00:00,14.9,7,24.2,0,,,7.4,,1015.9,
2017-03-17 00:00:00,14.4,8,23.5,0,,,9,,1014.4,
2017-03-18 00:00:00,12,6.5,23.2,6.9,,,5,,1015.3,
2017-03-19 00:00:00,13.8,6.4,21.8,0,,,6.7,,1017.3,
2017-03-20 00:00:00,12.4,8.4,21.2,0.5,,,5.7,,1016.8,
2017-03-21 00:00:00,14.6,6.5,23,0,,,5.2,,1017.9,
2017-03-22 00:00:00,16.4,9.4,23.5,0,,,6.5,,1017,
2017-03-23 00:00:00,18.2,13.6,25,,,,5.7,,1017,
2017-03-24 00:00:00,18.1,10.6,25,,,,7.3,,1016.7,
2017-03-25 00:00:00,19.2,10,27,15.5,,,5,,,
2017-03-26 00:00:00,19.4,14.6,27.5,0,,,8.2,,,
2017-03-27 00:00:00,20.2,15.5,27,0,,,6.1,,,
2017-03-28 00:00:00,19.9,16.5,22.5,0,,,4.7,,,
2017-03-29 00:00:00,18.4,16.5,20.5,4.3,,,2.6,,,
2017-03-30 00:00:00,20.5,17.5,26.5,5.6,,,4.6,,,
2017-03-31 00:00:00,21.3,17.8,28.5,0,,,6.3,,1016.6,
2017-04-01 00:00:00,19.1,14.4,28.4,0,,,6.6,,,
2017-04-02 00:00:00,19.6,11.8,28,6.4,,,6.3,,,
2017-04-03 00:00:00,19,12.4,29.5,6.6,,,6.5,,1014.1,
2017-04-04 00:00:00,20.3,12,28,0,,,6.4,,,
2017-04-05 00:00:00,20.2,,28,0,,,6,,,
2017-04-06 00:00:00,21.3,13.6,29,0,,,8.6,,1015.8,
2017-04-07 00:00:00,21.4,14.2,30.8,0,,,7.3,,1016.2,
2017-04-08 00:00:00,20.2,11.4,29.3,5.1,,,6,,1016.8,
2017-04-09 00:00:00,20.3,11,29.8,0,,,7,,,
2017-04-10 00:00:00,18.9,10.5,29.5,0,,,8.5,,1012.5,
2017-04-11 00:00:00,18.6,10.2,28.3,0,,,7.5,,,
2017-04-12 00:00:00,18.6,10.8,27.5,0,,,5.9,,,
2017-04-13 00:00:00,19.6,12,28,0,,,4.1,,1017.2,
2017-04-14 00:00:00,20.4,12.5,28.2,0,,,6.1,,1016.6,
2017-04-15 00:00:00,17.3,12.8,28.8,2.8,,,5.8,,,
2017-04-16 00:00:00,20.4,12.5,28.5,0,,,5.6,,,
2017-04-17 00:00:00,21.2,13.4,29.6,0,,,5.4,,1015.5,
2017-04-18 00:00:00,21.9,15.8,27.8,,,,6.2,,1015,
2017-04-19 00:00:00,18.6,15.2,26.5,0.8,,,4.2,,1013.2,
2017-04-20 00:00:00,18.8,14,23,1.8,,,4.5,,1012.8,
2017-04-21 00:00:00,21.2,16.5,27.5,10.9,,,5.2,,,
2017-04-22 00:00:00,19.5,18.4,23.2,12.7,,,5.9,,1011.9,
2017-04-23 00:00:00,17.9,,23.5,12.2,,,3.5,,,
2017-04-24 00:00:00,21.2,13.5,28,0.3,,,5,,,
2017-04-25 00:00:00,22,15.4,29.2,0,,,6.9,,1011.3,
2017-04-26 00:00:00,21.7,13,29.8,,,,6,,1013.2,
2017-04-27 00:00:00,21.7,13.8,29.5,0,,,6.7,,,
2017-04-28 00:00:00,21.7,13,29.6,0,,,5.7,,1014.4,
2017-04-29 00:00:00,19.3,14,29.2,,,,6.2,,1016.9,
2017-04-30 00:00:00,19.7,11.6,27,,,,5.8,,1016.4,
2017-05-01 00:00:00,15.1,13.8,20.2,14.5,,,7.3,,1018.1,
2017-05-02 00:00:00,19.5,10.2,27.5,0,,,4.9,,,
2017-05-03 00:00:00,20.8,13.4,27.4,0,,,5.5,,1017.7,
2017-05-04 00:00:00,18.8,14,28,2.5,,,7.5,,1017.8,
2017-05-05 00:00:00,21,11.5,28.2,10.7,,,4.4,,,
2017-05-06 00:00:00,20.4,15.5,28,0,,,6.9,,1017.1,
2017-05-07 00:00:00,21.6,14.8,28.4,,,,5.9,,1017.3,
2017-05-08 00:00:00,22,16.8,28,3.6,,,3.8,,1016.9,
2017-05-09 00:00:00,18.7,15.5,23.4,1.3,,,5.8,,1015.9,
2017-05-10 00:00:00,20.5,15.5,26.8,0.8,,,4,,1016.9,
2017-05-11 00:00:00,21.1,15,28,3.6,,,4.3,,1016.9,
2017-05-12 00:00:00,21.8,18,27.9,0.3,,,4.8,,1017.3,
2017-05-13 00:00:00,22.4,17.4,28,,,,6.3,,1014.2,
2017-05-14 00:00:00,21.9,18.8,28.4,,,,6.6,,,
2017-05-15 00:00:00,20.1,17.5,26.8,40.9,,,5,,1010.7,
2017-05-16 00:00:00,21.9,17.2,27.6,3.6,,,3.8,,1010.8,
2017-05-17 00:00:00,20.9,18.2,28,0.5,,,6.4,,,
2017-05-18 00:00:00,22.7,15.5,29,0,,,5.1,,1012.3,
2017-05-19 00:00:00,23.6,16.8,30,0,,,5.7,,1012.9,
2017-05-20 00:00:00,23.9,17,30.2,0,,,6,,1011.7,
2017-05-21 00:00:00,24.1,17,30.5,0,,,7.2,,1011.4,
2017-05-22 00:00:00,24.3,16,30.5,2.3,,,7.1,,1012.9,
2017-05-23 00:00:00,24.8,17.8,31.4,,,,7.4,,1013.6,
2017-05-24 00:00:00,23.3,17.8,30.7,2.3,,,6.7,,,
2017-05-25 00:00:00,23.4,17,29.8,0,,,6.4,,1012.5,
2017-05-26 00:00:00,20.3,,29,18.8,,,5.8,,1012.2,
2017-05-27 00:00:00,20.1,15.6,24.5,7.6,,,5.6,,1012.5,
2017-05-28 00:00:00,21.7,16.5,28,0,,,4.4,,1011.6,
2017-05-29 00:00:00,22,16.5,29,0,,,5.1,,1010.5,
2017-05-30 00:00:00,20.4,17.5,26.6,1.5,,,5.5,,1008.5,
2017-05-31 00:00:00,22.7,16.5,30,0,,,5,,1010.2,
2017-06-01 00:00:00,23.8,,,,,,7.3,,1010.2,
2017-06-02 00:00:00,24,18.2,30.4,0,,,6.9,,1010.5,
2017-06-03 00:00:00,24,19.4,29,0,,,4.9,,1009.5,
2017-06-04 00:00:00,26.2,19.2,32,0,,,5,,1009.7,
2017-06-05 00:00:00,23.4,20.2,29.5,6.1,,,6.5,,1011,
2017-06-06 00:00:00,23.1,20,28.6,,,,6.2,,1013.7,
2017-06-07 00:00:00,23.4,19.4,27.5,0,,,4.9,,1013.8,
2017-06-08 00:00:00,22.2,19,30,7.1,,,4.5,,,
2017-06-09 00:00:00,22.6,19,28,,,,4.7,,1011.4,
2017-06-10 00:00:00,23.8,20,28,,,,6.5,,1010.7,
2017-06-11 00:00:00,24.3,,,,,,5.7,,1009.4,
2017-06-12 00:00:00,24.6,21,31.5,0,,,7.6,,1007.5,
2017-06-13 00:00:00,25.1,19.5,31.2,0,,,7.5,,1008.1,
2017-06-14 00:00:00,24.7,19.5,31,0,,,6.6,,1011.2,
2017-06-15 00:00:00,23.8,20.4,30,0,,,5.3,,1011.2,
2017-06-16 00:00:00,22.8,20,28.8,0,,,5.2,,1011,
2017-06-17 00:00:00,22.9,19.9,30.2,0.3,,,6.1,,1009.7,
2017-06-18 00:00:00,24.5,18,31.8,,,,5.6,,,
2017-06-19 00:00:00,24.3,19.8,30,,,,5.8,,1007.5,
2017-06-20 00:00:00,22.2,20.2,26.5,11.4,,,4.5,,1007.7,
2017-06-21 00:00:00,22.8,19.3,28.5,6.6,,,5.6,,1008,
2017-06-22 00:00:00,23.9,19.8,29.8,5.8,,,6.3,,1008.6,
2017-06-23 00:00:00,24.6,20,30,0,,,7.3,,1010.5,
2017-06-24 00:00:00,24,20,31,,,,6.3,,1008.6,
2017-06-25 00:00:00,23.9,19,30,30.2,,,6.6,,1009.6,
2017-06-26 00:00:00,24.2,20,30,24.6,,,8.3,,1010.8,
2017-06-27 00:00:00,24,21.6,30,0,,,5.5,,1011,
2017-06-28 00:00:00,23.9,21,30,,,,6.5,,1011.5,
2017-06-29 00:00:00,24.4,19.8,29.6,5.1,,,6.9,,1010,
2017-06-30 00:00:00,24,21.2,28,,,,6.9,,1007.1,
2017-07-01 00:00:00,23.4,21.4,28.5,1.5,,,6.6,,1006.5,
2017-07-02 00:00:00,23.7,20.6,30,1,,,5.4,,,
2017-07-03 00:00:00,23.9,21.4,28.8,4.1,,,4.9,,1006.7,
2017-07-04 00:00:00,23.5,20.8,28.5,25.1,,,4.9,,1005.7,
2017-07-05 00:00:00,22.6,21,27.6,5.3,,,4.2,,1007.4,
2017-07-06 00:00:00,23.4,20.6,29.5,2,,,5,,1008.9,
2017-07-07 00:00:00,24.9,21,30.8,0,,,6.8,,1009.5,
2017-07-08 00:00:00,23.9,20.5,30.5,0.5,,,8.2,,1009.6,
2017-07-09 00:00:00,23.1,20.5,28.2,16.8,,,4.8,,1010.5,
2017-07-10 00:00:00,22.9,20.5,28.4,17,,,6.4,,1010.8,
2017-07-11 00:00:00,22.1,20,25.2,2.3,,,3.7,,1010.9,
2017-07-12 00:00:00,23.4,19.5,29.5,0,,,4,,1011.9,
2017-07-13 00:00:00,24.5,20.4,30.5,0,,,7.1,,1011.2,
2017-07-14 00:00:00,23.6,21,30,2,,,6.3,,1011,
2017-07-15 00:00:00,23.6,19.8,30.5,14,,,3,,1011.2,
2017-07-16 00:00:00,23.8,19.8,30,17.3,,,4.4,,1010.4,
2017-07-17 00:00:00,24.5,20,30.8,5.6,,,8.4,,1010.7,
2017-07-18 00:00:00,24.8,20.6,31.5,2.3,,,5.8,,1010.9,
2017-07-19 00:00:00,24.3,,30.5,5.1,,,5.6,,1009.8,
2017-07-20 00:00:00,23.4,19.5,30,11.4,,,,,,
2017-07-21 00:00:00,23.9,21.9,28.8,2.8,,,4.3,,1009.4,
2017-07-22 00:00:00,23.9,20,31.2,2,,,3.7,,1010.5,
2017-07-23 00:00:00,23.2,20.4,29.8,9.7,,,5.1,,1009.1,
2017-07-24 00:00:00,23.3,20,28,25.9,,,5.4,,1007.6,
2017-07-25 00:00:00,22.8,20,28,7.4,,,4.1,,1007.4,
2017-07-26 00:00:00,23.1,21,28,4.8,,,5.8,,1009.3,
2017-07-27 00:00:00,24.4,19.5,30.8,0,,,7.7,,1011.6,
2017-07-28 00:00:00,23.6,20,28,,,,6.3,,1013,
2017-07-29 00:00:00,23,20.4,29,49.8,,,4.2,,,
2017-07-30 00:00:00,22.9,20,27,24.4,,,2.7,,,
2017-07-31 00:00:00,24.1,20.5,29,0.8,,,3.3,,1011,
2017-08-01 00:00:00,23.8,20.5,29.5,1.5,,,4.5,,1010.2,
2017-08-02 00:00:00,24,21,29.2,,,,4.4,,1009,
2017-08-03 00:00:00,23.7,20.5,29.2,30.5,,,4.5,,1006.6,
2017-08-04 00:00:00,24.4,21,29.8,0,,,7.4,,1006.6,
2017-08-05 00:00:00,24.2,21,30.5,7.1,,,5,,1009.2,
2017-08-06 00:00:00,24.4,21.2,30.2,10.4,,,4.3,,1010.6,
2017-08-07 00:00:00,24.2,21.5,29.8,6.6,,,6.6,,1012.1,
2017-08-08 00:00:00,24.4,21.2,28,,,,6.5,,1011.9,
2017-08-09 00:00:00,23.3,21,27,,,,6,,1011,
2017-08-10 00:00:00,22.8,21,26,,,,3.4,,,
2017-08-11 00:00:00,23,21,27.8,,,,3.2,,1006.2,
2017-08-12 00:00:00,22.4,20.8,26.6,,,,5.6,,1007.3,
2017-08-13 00:00:00,22.4,19.5,26.8,26.7,,,6.6,,1012,
2017-08-14 00:00:00,23.1,19.5,28.2,2.8,,,5.1,,1013.5,
2017-08-15 00:00:00,23.6,20.6,27,,,,5,,1011,
2017-08-16 00:00:00,23.9,21,30,0.5,,,4.7,,1009,
2017-08-17 00:00:00,23.8,21.2,29.2,0,,,7,,1009.6,
2017-08-18 00:00:00,23.7,20.8,31.4,0,,,6,,1011.3,
2017-08-19 00:00:00,23.1,20.4,27.8,8.4,,,2.7,,1014.8,
2017-08-20 00:00:00,23.1,21,28,,,,3.5,,1013.6,
2017-08-21 00:00:00,23.4,20,28.5,0.8,,,4.5,,1012.3,
2017-08-22 00:00:00,22.5,20.6,28.4,14,,,3.5,,1012.2,
2017-08-23 00:00:00,22.4,19.8,28.5,41.9,,,3.1,,1013.6,
2017-08-24 00:00:00,22.4,19.6,29.4,2.3,,,4.1,,1012.3,
2017-08-25 00:00:00,24,19.8,29.8,1,,,4.2,,1010.9,
2017-08-26 00:00:00,24.8,18.5,31.5,35.3,,,5,,1009.4,
2017-08-27 00:00:00,23.2,20.8,29.4,5.3,,,3.5,,1010.4,
2017-08-28 00:00:00,23.3,20.5,30.4,1.3,,,3.5,,1012.4,
2017-08-29 00:00:00,23.8,19.4,29.5,0,,,5.5,,1013.5,
2017-08-30 00:00:00,24.2,20,31,0,,,4.7,,1013.7,
2017-08-31 00:00:00,23.5,19,29.2,55.1,,,7.1,,1013.6,
2017-09-01 00:00:00,23.3,20,28.4,24.6,,,5.3,,1012,
2017-09-02 00:00:00,22.7,19.5,28.5,7.6,,,4.5,,1010.7,
2017-09-03 00:00:00,23.1,20,29,10.9,,,5.1,,1011.4,
2017-09-04 00:00:00,23.5,19.5,30.2,0,,,5,,1012.6,
2017-09-05 00:00:00,23.7,18.8,31,0,,,5,,1013.2,
2017-09-06 00:00:00,24.3,19.8,30.5,0,,,4.9,,1014.4,
2017-09-07 00:00:00,22.8,19.8,30.5,7.9,,,4.4,,1014.8,
2017-09-08 00:00:00,23.8,19.2,29.6,0,,,4.8,,1014.6,
2017-09-09 00:00:00,24.1,19.5,30.4,0,,,5.1,,,
2017-09-10 00:00:00,24.4,19.5,30.7,0,,,6,,1014.4,
2017-09-11 00:00:00,23.9,18.8,30.7,0,,,7.8,,1015.9,
2017-09-12 00:00:00,24.2,19.8,33.4,,,,5.7,,1015.8,
2017-09-13 00:00:00,23.4,19,30,0,,,6,,1016.2,
2017-09-14 00:00:00,23.6,19.2,30.4,0,,,4.6,,1015.6,
2017-09-15 00:00:00,22.9,18.5,29.8,0,,,3.8,,1014.7,
2017-09-16 00:00:00,24,18.4,31.6,0,,,3.4,,1014.2,
2017-09-17 00:00:00,24.2,19.8,31,,,,4.8,,1013.4,
2017-09-18 00:00:00,22.6,19,28.2,11.2,,,5.7,,1014,
2017-09-19 00:00:00,22.9,20.2,26.4,,,,5,,1013.2,
2017-09-20 00:00:00,22.1,20,28,1.5,,,4.1,,1012.8,
2017-09-21 00:00:00,21.9,19.8,27,,,,5.4,,1014,
2017-09-22 00:00:00,22.7,19.5,27.4,0,,,3,,1014.8,
2017-09-23 00:00:00,23.9,19.4,30.1,0,,,5.1,,1016,
2017-09-24 00:00:00,23.1,18.6,31.4,0,,,4.5,,1014.7,
2017-09-25 00:00:00,23.8,19,30,0,,,5.8,,1013,
2017-09-26 00:00:00,23.9,20,29.5,0,,,6.3,,1014.3,
2017-09-27 00:00:00,23.7,17.8,30.7,0,,,5.9,,1015.6,
2017-09-28 00:00:00,23.2,19.5,28.9,0,,,4.2,,1014.8,
2017-09-29 00:00:00,22.3,19,30,16.5,,,4.9,,1014.4,
2017-09-30 00:00:00,23.1,19,28.8,0.5,,,5.1,,1016.2,
2017-10-01 00:00:00,23.2,19.8,29.4,0.5,,,5.8,,,
2017-10-02 00:00:00,22.6,19.6,29,7.1,,,5.3,,1014.8,
2017-10-03 00:00:00,22.6,18.2,28.5,13,,,4.8,,1016.1,
2017-10-04 00:00:00,23.6,18,30,0,,,4.2,,1017.3,
2017-10-05 00:00:00,23.6,19.6,30.2,0,,,4.4,,1017.8,
2017-10-06 00:00:00,23.4,18.5,31.4,12.4,,,4.4,,1017.5,
2017-10-07 00:00:00,23.1,18,31.4,0,,,5,,1016.7,
2017-10-08 00:00:00,22.1,17.8,29.5,0,,,4.1,,1016.3,
2017-10-09 00:00:00,22.3,16,29.8,0,,,4.8,,1016.8,
2017-10-10 00:00:00,22.2,17.8,28.4,,,,5.9,,1015.8,
2017-10-11 00:00:00,22.6,17,30,0,,,4.4,,1015.7,
2017-10-12 00:00:00,22.8,17.2,30.2,0,,,4,,1014.6,
2017-10-13 00:00:00,22.6,17.4,29.5,0,,,4.8,,1013,
2017-10-14 00:00:00,22.4,18.2,30,0,,,4.9,,1012,
2017-10-15 00:00:00,21.5,18.2,26,,,,4.8,,1013,
2017-10-16 00:00:00,21.4,17.4,27.8,0,,,4.8,,1014.5,
2017-10-17 00:00:00,21.2,18,28.4,0,,,4.5,,1016,
2017-10-18 00:00:00,21.2,14.4,30.5,0,,,4.9,,1017.6,
2017-10-19 00:00:00,20.9,13.4,29,,,,4.3,,,
2017-10-20 00:00:00,21.2,14,29.5,0,,,5,,1016.5,
2017-10-21 00:00:00,20.6,16.8,25.8,,,,7.4,,1013.5,
2017-10-22 00:00:00,20.6,15.7,27.6,0,,,4.2,,1013,
2017-10-23 00:00:00,19.1,13.8,27,0,,,6,,1014.9,
2017-10-24 00:00:00,17.3,11.4,26.4,0,,,4.1,,1018.1,
2017-10-25 00:00:00,16.9,9.8,25.2,0,,,4.8,,1021.1,
2017-10-26 00:00:00,17.2,11.3,25.5,0,,,3.9,,1022,
2017-10-27 00:00:00,17.9,12.6,25,,,,4.5,,1020.2,
2017-10-28 00:00:00,16.6,11,24.5,0,,,4.7,,1020.7,
2017-10-29 00:00:00,16.4,9.5,24.4,26.4,,,5.6,,1022.8,
2017-10-30 00:00:00,16.2,10,24.6,4.1,,,4.8,,1021.5,
2017-10-31 00:00:00,14.1,11.2,18,0,,,3,,1020.7,
2017-11-01 00:00:00,15.5,11,22.4,,,,4.5,,,
2017-11-02 00:00:00,16.9,,,,,,5.7,,,
2017-11-03 00:00:00,17.2,11,24,,,,4.4,,1020.8,
2017-11-04 00:00:00,17.1,11,24.6,,,,4.8,,1022.8,
2017-11-05 00:00:00,16.9,11,24,,,,5,,1022.4,
2017-11-06 00:00:00,17.3,,25.6,0,,,3.7,,1021,
2017-11-07 00:00:00,17.3,10.5,26,0,,,4.2,,1020.9,
2017-11-08 00:00:00,16.9,10.5,25.4,0,,,4,,1020.7,
2017-11-09 00:00:00,16.2,10.4,25,0,,,4.9,,1019.5,
2017-11-10 00:00:00,15.9,9.6,24.6,0,,,4.6,,1020.1,
2017-11-11 00:00:00,15.6,9.4,24.5,0,,,3.8,,1020.7,
2017-11-12 00:00:00,15.7,9,23.2,,,,4.4,,1018,
2017-11-13 00:00:00,15.4,9.2,23.8,0,,,4.2,,1017.4,
2017-11-14 00:00:00,15.2,9.2,23.5,0,,,4.8,,1018.5,
2017-11-15 00:00:00,15.7,9,23.4,0,,,4.4,,1019.5,
2017-11-16 00:00:00,15.6,10.5,21.8,0,,,1.6,,1019.8,
2017-11-17 00:00:00,16.3,9.6,24.8,0,,,4.9,,1019,
2017-11-18 00:00:00,16.3,10,25,,,,5.1,,1019.2,
2017-11-19 00:00:00,15.6,9.2,24.8,0,,,4.1,,1019.6,
2017-11-20 00:00:00,15.2,8.4,24.5,0,,,4.9,,1019.3,
2017-11-21 00:00:00,14.2,7.5,23.5,0,,,5.3,,1017.6,
2017-11-22 00:00:00,13.8,7.8,22.5,0,,,4.6,,1016.6,
2017-11-23 00:00:00,13.4,7.2,21,,,,5,,1016.7,
2017-11-24 00:00:00,13.2,7,21.5,0,,,3.7,,1018.5,
2017-11-25 00:00:00,13.1,6.8,21.5,0,,,4.2,,1020.5,
2017-11-26 00:00:00,13.3,6.8,21.6,0,,,4.5,,1020.8,
2017-11-27 00:00:00,12.8,7,20.8,0,,,4.6,,1017.5,
2017-11-28 00:00:00,12.3,6.8,21.2,0,,,5.6,,1017.6,
2017-11-29 00:00:00,12.2,8,20,0,,,3.7,,1020.2,
2017-11-30 00:00:00,12,6.8,20,,,,4.1,,1019.6,
2017-12-01 00:00:00,11.9,6.4,20,0,,,3.4,,1019.9,
2017-12-02 00:00:00,11.9,5.8,21,,,,4.7,,1021.1,
2017-12-03 00:00:00,11.9,5.8,20.5,0,,,4.3,,1020.4,
2017-12-04 00:00:00,12.1,5.8,20.2,0,,,4.1,,1018.7,
2017-12-05 00:00:00,13.6,6,20.8,0,,,3.8,,1018.7,
2017-12-06 00:00:00,13.9,9,22.2,0,,,5.1,,1017.6,
2017-12-07 00:00:00,13.7,7.8,22,,,,4.8,,1018.3,
2017-12-08 00:00:00,14.2,8,22,0,,,4.6,,1019.1,
2017-12-09 00:00:00,14.1,7.8,22,,,,3.1,,1020,
2017-12-10 00:00:00,14.2,6.8,23.4,0,,,4.3,,1020.1,
2017-12-11 00:00:00,13.9,7,23.2,0,,,3.7,,1019.5,
2017-12-12 00:00:00,13.6,6.8,22.8,0,,,3.9,,1019.7,
2017-12-13 00:00:00,12.6,6,21.8,0,,,3.8,,1020,
2017-12-14 00:00:00,11.4,5,21.5,0,,,5.1,,1020.3,
2017-12-15 00:00:00,10.7,3,21.2,0,,,4.7,,1020.6,
2017-12-16 00:00:00,10.3,2.8,20,0,,,4.7,,1021.5,
2017-12-17 00:00:00,10.3,3,19,,,,3.8,,1022.6,
2017-12-18 00:00:00,10.9,4.6,19,,,,3.9,,1023.3,
2017-12-19 00:00:00,11.6,6,19,,,,3.2,,1023.5,
2017-12-20 00:00:00,11.9,5.6,19.5,0,,,3.2,,1025,
2017-12-21 00:00:00,11.8,5.8,20,,,,4.8,,1023.8,
2017-12-22 00:00:00,11.4,5,20,0,,,4.3,,1020.4,
2017-12-23 00:00:00,11.4,4,19,0,,,3.9,,1017.9,
2017-12-24 00:00:00,11.7,7.6,19.5,0,,,3.4,,1019,
2017-12-25 00:00:00,11.3,4.8,19.5,0,,,3.2,,1019.4,
2017-12-26 00:00:00,11.1,5,20,0,,,4,,1020.8,
2017-12-27 00:00:00,11.5,4,21,,,,4.2,,1020.8,
2017-12-28 00:00:00,11.3,4,22,,,,4.8,,1020.8,
2017-12-29 00:00:00,11.2,3,21.4,0,,,4,,1021.6,
2017-12-30 00:00:00,10.8,3.8,20.5,0,,,3.6,,1021,
2017-12-31 00:00:00,11,3.8,20,0,,,3.7,,1019.2,
2018-01-01 00:00:00,10.7,6.4,19.8,0,,,4.7,,1016.8,
2018-01-02 00:00:00,9.4,3.8,18.5,0,,,5.2,,1015.8,
2018-01-03 00:00:00,8.8,2.4,18,0,,,5.5,,1015.5,
2018-01-04 00:00:00,9,1.5,19.5,0,,,4.7,,1017.4,
2018-01-05 00:00:00,8.6,2,17.6,0,,,4.5,,1015.8,
2018-01-06 00:00:00,7.9,1.8,17.5,0,,,4.4,,1013.5,
2018-01-07 00:00:00,7.3,0.5,17,0,,,4.9,,1013.6,
2018-01-08 00:00:00,7.2,0,16.5,0,,,5,,1017.2,
2018-01-09 00:00:00,7.6,0,17.1,0,,,4.5,,1019.2,
2018-01-10 00:00:00,8.3,0.6,17,0,,,3.9,,1018.5,
2018-01-11 00:00:00,8.7,1.8,17.2,,,,4.7,,1017.2,
2018-01-12 00:00:00,9.6,2.4,18.5,0,,,4.2,,1017.7,
2018-01-13 00:00:00,10.2,3.4,18.6,0,,,4.7,,1017,
2018-01-14 00:00:00,10.3,5,19.4,0,,,4.7,,1018.3,
2018-01-15 00:00:00,10.1,3.2,19.4,0,,,3.3,,1016.9,
2018-01-16 00:00:00,10.7,3.6,19.6,0,,,4.2,,1017.1,
2018-01-17 00:00:00,10.8,3.6,20.5,0,,,5.2,,1017.8,
2018-01-18 00:00:00,11.1,4,20.2,0,,,4.3,,1017.3,
2018-01-19 00:00:00,10.9,4.2,20.3,0,,,5.2,,1017.9,
2018-01-20 00:00:00,10.6,4,19,,,,4.8,,1016.5,
2018-01-21 00:00:00,11.7,7,18,,,,4.6,,1017.5,
2018-01-22 00:00:00,11.6,4.6,20,,,,3.7,,1016.5,
2018-01-23 00:00:00,11.8,5,20,,,,8.7,,1015.5,
2018-01-24 00:00:00,8.3,5,13.5,6.1,,,6.2,,1014.3,
2018-01-25 00:00:00,9.3,2.4,18.5,0,,,4.8,,1013.3,
2018-01-26 00:00:00,9.5,3,18.2,0,,,4.6,,1013.8,
2018-01-27 00:00:00,8.9,4,18.5,0,,,6.1,,1013.4,
2018-01-28 00:00:00,8.8,3,18,,,,5.8,,1014.6,
2018-01-29 00:00:00,9.2,2,17.7,0,,,4.7,,1016.2,
2018-01-30 00:00:00,10.1,4.6,18.2,0,,,4.9,,1014.4,
2018-01-31 00:00:00,10.1,4.5,16.8,0,,,4.7,,1015.4,
2018-02-01 00:00:00,11.1,6.6,18.2,0,,,4.9,,1016.3,
